Rating Decision - Narrative	27
SOC	20
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	53
Correspondence	24
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Award Print	21
Rating Decision - Narrative	20
C&P Exam	21
Rating Decision - Narrative	20
Rating Decision - Codesheet	17
other	16
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	28
VA 21-526EZ, Fully Developed Claim (Compensation)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
SSA/SSI Letter	16
Correspondence	10
other	460074
Rating Decision - Narrative	10
Rating Decision - Codesheet	14
other	14
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	32
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	52
VA 21-0966 Intent to File	27
SSA-L1103	18
other	63893
other	34
other	23
SOC	11
other	11
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	40
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	302
other	99
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	77
Rating Decision - Narrative	55
Rating Decision - Codesheet	123
other	12
other	38
Correspondence	34
other	15
Rating Decision - Narrative	28
RAMP Opt-in Election	74
RAMP Opt-In Notice	230
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	82
Rating Decision - Narrative	14
Rating Decision - Codesheet	17
other	21
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	15
VA Form 10182 Notice of Disagreement	19
VA 21-8951 Notice of Waiver of VA Compensation or Pension to Receive Military Pay and Allowances	262
AMA Notification Letter	17
VA 21-8951 Notice of Waiver of VA Compensation or Pension to Receive Military Pay and Allowances	27
VA 21-8951 Notice of Waiver of VA Compensation or Pension to Receive Military Pay and Allowances	17
Award Print	11
VA Form 10182 Notice of Disagreement	14
Power of Attorney (incl. VA 21-22, VA 22a)	12
BVA Decision	30
BVA Decision	19
BVA Decision	28
BVA Decision	32
BVA Decision	506332
VA 21-0820 Report of General Information	17
other	10
other	12
other	22
Correspondence	63
Medical Treatment Record - Non-Government Facility	594
Correspondence	10
other	19
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	348543
AMA Notification Letter	37
Correspondence	148
VA Form 10182 Notice of Disagreement	88
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	17
Rating Decision - Narrative	35
other	14
BVA Decision	13
BVA Letter	31
Rating Decision - Narrative	37
VA Form 10182 Notice of Disagreement	22
VA Form 10182 Notice of Disagreement	12
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	32
VA 21-4138 Statement In Support of Claim	83
Correspondence	50
Rating Decision - Narrative	35
Administrative Decision	1165199
C&P Exam	50
C&P Exam	102
C&P Exam	10
VA 21-2507a Request for Physical Examination	11
C&P Exam	229
CAPRI	22
CAPRI	113
Form 8	199
BVA Decision	58
Form 9	177
Rating Decision - Narrative	11
Rating Decision - Narrative	23
Rating Decision - Narrative	102
VA 21-526EZ, Fully Developed Claim (Compensation)	73
Medical Treatment Record - Non-Government Facility	102
CAPRI	90
VA 21-4138 Statement In Support of Claim	13
VA 21-4138 Statement In Support of Claim	131
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	212
VA 21-2507a Request for Physical Examination	138
NOD	37
NOD	16
NOD	115
Rating Decision - Narrative	19
SOC	56
SOC	67
Rating Decision - Narrative	16
Exam Request	11
C&P Master Record Award Data (M12)	6078
Rating Decision - Narrative	11
Rating Decision - Narrative	73
Rating Decision - Codesheet	13
Rating Decision - Codesheet	2045
CAPRI	52
CAPRI	150
CAPRI	28
CAPRI	18
CAPRI	12
CAPRI	45
CAPRI	4501
Rating Decision - Codesheet	16
Rating Decision - Codesheet	4774
CAPRI	671702
VA 21-4138 Statement In Support of Claim	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	15
Rating Decision - Narrative	14
Rating Decision - Narrative	13
RAMP Opt-in Election	16
Correspondence	10
VA 21-4138 Statement In Support of Claim	18
Rating Decision - Narrative	10
VA 21-0820 Report of General Information	27
Correspondence	13
VA 21-4138 Statement In Support of Claim	14
other	13
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	98
Rating Decision - Codesheet	11
Rating Decision (e.g. VA Form 21-6796)	10
Rating Decision - Narrative	10
Rating Decision - Codesheet	24
Rating Decision - Narrative	10
Rating Decision - Codesheet	17
SOC	349
Correspondence	55
Award Print	31
VA Form 10182 Notice of Disagreement	15
VA 21-4138 Statement In Support of Claim	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	32
VA Exam Worksheet	14
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
CAPRI	32
other	50
Rating Decision - Narrative	58
Rating Decision - Narrative	12
Rating Decision - Narrative	61
Rating Decision - Codesheet	233
Rating Decision - Narrative	10
Correspondence	14
BVA Decision	31
RAMP Opt-In Notice	26
RAMP Opt-in Election	12
RAMP Opt-in Election	25
VA Memo	24
Rating Decision - Narrative	25
Rating Decision - Narrative	10
Third Party Correspondence	22
Rating Decision - Narrative	21
VA Form 20-0998 Your Rights to Seek Further Review of Our Decision	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	12
Agent Fee Agreement	58
AMA Notification Letter	11
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	26
Rating Decision - Narrative	18
CAPRI	10
Rating Decision - Narrative	10
SSOC	12
other	10
other	583
CAPRI	41
Award Print	16
VA 572 Request for Change of Address / Cancellation of Direct Deposit	42
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	22
Medical Treatment Record - Government Facility	14
AMA Notification Letter	14
VA Form 10182 Notice of Disagreement	40
Power of Attorney (incl. VA 21-22, VA 22a)	1449
Power of Attorney (incl. VA 21-22, VA 22a)	10
Disability Benefits Questionnaire (DBQ) - Veteran Provided	32
Medical Treatment Record - Government Facility	13
Disability Benefits Questionnaire (DBQ) - Veteran Provided	27
Power of Attorney (incl. VA 21-22, VA 22a)	211
SSA/SSI Letter	22
Agent Fee Agreement	31
Power of Attorney (incl. VA 21-22, VA 22a)	28
Medical Treatment Record - Government Facility	77
VA Examination	26
Medical Treatment Record - Non-Government Facility	14
Medical Treatment Record - Government Facility	28
Medical Treatment Record - Non-Government Facility	286
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Award Print	30
VA 27-0820 Report of General Information	11
C&P Exam	12
C&P Exam	12
C&P Exam	14
C&P Exam	11
VA Form 10182 Notice of Disagreement	12
VA Form 10182 Notice of Disagreement	13
Medical Treatment Record - Non-Government Facility	15
VA 21-526EZ, Fully Developed Claim (Compensation)	14
Status Letter	12
Correspondence	211
Congressionals	27
Congressionals	17
Status Letter	12
CAPRI	14
Rating Decision - Codesheet	10
C&P Exam	12
CAPRI	248
Subsequent Development Letter	18
Correspondence	38
VA 21-526EZ, Fully Developed Claim (Compensation)	25
Correspondence	11
Correspondence	166
VA 21-0820 Report of General Information	952
Status Letter	12
Congressionals	13
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	11
CAPRI	30
RAMP Opt-in Election	10
Correspondence	11
VA Examination	17
VA Examination	11
Rating Decision - Narrative	11
Status Letter	10
VA 21-2507a Request for Physical Examination	13
Congressionals	12
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	11
Rating Decision - Codesheet	11
Congressionals	13
CAPRI	178
Congressionals	23
Medical Treatment Record - Government Facility	52
Medical Treatment Record - Government Facility	12
C&P Exam	10
VA 646 Statement of Accredited Representative in Appealed Case	14
Appeal Checklist	10
Form 8	21
Correspondence	69
Congressionals	11
Rating Decision - Narrative	22
SOC	20
CAPRI	11
Rating Decision - Codesheet	11
C&P Exam	14
C&P Exam	10
User Calculations (Retroactive Payment, etc.)	10
Fax Cover Sheet	11
CAPRI	11
C&P Exam	48
Military Personnel Record	10
CAPRI	12
Divorce Decree	140
DD 214 Certified Original - Certificate of Release or Discharge From Active Duty	27
STR - Medical	14
STR - Medical	10
Medical Treatment Record - Non-Government Facility	11
VA Memo	10
Third Party Correspondence	22
Correspondence	67
Medical Treatment Record - Non-Government Facility	10
NOD	11
NOD	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	15
SHARE Print Screens	12
Rating Decision - Codesheet	13
Medical Treatment Record - Non-Government Facility	15
VA 21-0820 Report of General Information	40
VA 21-0820 Report of General Information	166
CAPRI	16
VA Examination	29
VA 21-526b, Veteran Supplemental Claim	20
Third Party Correspondence	10
Deferred Rating (e.g. VA Form 21-6789)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	12
VA 21-4138 Statement In Support of Claim	8221
Power of Attorney (POA) Coversheet	22
SHARE Print Screens	10
Rating Decision - Codesheet	20
SHARE Print Screens	15
C&P Exam	22
VA Examination	21
VA Examination	10
VA 21-4138 Statement In Support of Claim	15
VCAA Notice Acknowledgement	64
CAPRI	39
Third Party Correspondence	18
VA 21-526b, Veteran Supplemental Claim	868
Award Print	20
Rating Decision - Narrative	10
Rating Decision - Codesheet	10
C&P Exam	140
VA Examination	15
Third Party Correspondence	11
Medical Treatment Record - Government Facility	17
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	16
Rating Decision - Narrative	11
Medical Treatment Record - Government Facility	11
Third Party Correspondence	3090
Third Party Correspondence	13
Third Party Correspondence	12
VA 21-526b, Veteran Supplemental Claim	11
Medical Treatment Record - Government Facility	11
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	26
Rating Decision - Codesheet	12
QTC Invoice	10
Deferred Rating (e.g. VA Form 21-6789)	10
VA Exam Worksheet	13
C&P Exam	74
C&P Exam	11
C&P Exam	31
VA Examination	12
VA 21-2507a Request for Physical Examination	17
Third Party Correspondence	42
VCAA Notice Acknowledgement	222
SHARE Print Screens	12
VCAA CheckList for Development	13
Third Party Correspondence	16
VA 21-4138 Statement In Support of Claim	11
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	11
Third Party Correspondence	140
VA 21-2507a Request for Physical Examination	294
VA Examination Letter	12
VA 21-674b School Attendance Report	373
Divorce Decree	12
SHARE Print Screens	10
VA Memo	17
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
VA 572 Request for Change of Address / Cancellation of Direct Deposit	63
VA Memo	21
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Correspondence	54
Birth Certificate	26
Marriage Certificate / License	213
Marriage Certificate / License	30
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	13
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	22
Education - General	15
VA Form 10182 Notice of Disagreement	20
BVA Decision	18
Rating Decision - Narrative	22
Rating Decision - Narrative	17
BVA Letter	37
VA Form 10182 Notice of Disagreement	341
Congressionals	77
Award Print	76
Rating Decision - Narrative	34
other	10
VA 21-4138 Statement In Support of Claim	10
VA 21-8416 Request for Information concerning Medical, Legal or Other Expenses	13
VA 21-534EZ Application for Dependency and Indemnity Compensation or Death Pension by a Surviving Spouse or Child	12
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
other	21
other	47
Income and Tax Statements	29
Third Party Correspondence	14
VA 21-8416 Request for Information concerning Medical, Legal or Other Expenses	1995580
VA 21-534EZ Application for Dependency and Indemnity Compensation or Death Pension by a Surviving Spouse or Child	12
VA 27-0820a Report of First Notice of Death	14
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	37
MAP-D Development Letter	14
other	13
other	511561
other	18
other	10
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	14
other	10
other	12
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	21
SOC	10
Rating Decision - Narrative	11
VETSNET Award Print	10
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	21
Rating Decision - Narrative	12
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Correspondence	25
other	42
other	14
VA 21-526EZ, Fully Developed Claim (Compensation)	10
VETSNET Award Print	403
VA 21-4138 Statement In Support of Claim	15
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Deferred Rating (e.g. VA Form 21-6789)	45
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	35
Third Party Correspondence	10
MAP-D Development Letter	11
SHARE Print Screens	54
VA 21-526 Veterans Application for Compensation or Pension	30
Rating Decision - Narrative	32
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	17
Rating Decision - Narrative	28
VA 21-0781, Statement in Support of Claim for PTSD	16
Rating Decision - Narrative	21
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	53
Power of Attorney (incl. VA 21-22, VA 22a)	20
VA Form 10182 Notice of Disagreement	54
Subsequent Development Letter	70
Third Party Correspondence	19
AMA Notification Letter	15
CAPRI	15
VA Form 10182 Notice of Disagreement	35
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	30
VA Form 10182 Notice of Disagreement	32
Income and Tax Statements	54
NOD	126
AMA Notification Letter	18
Miscellaneous C&P Correspondence	99
Third Party Correspondence	16
VA Memo	24
Third Party Correspondence	10
Award Print	96
VA 21-0961 Electronic Signatures	38
VA Memo	50
Fiscal Transaction (18) Establish Attorney Fee	27
Attorney Fee Calculation Spreadsheet	23
Fiscal Transaction (18) Establish Attorney Fee	18
Award Print	11
Public Voucher (Form 1047) Attorney Fee Release	566
VA Form 10182 Notice of Disagreement	29
Miscellaneous C&P Correspondence	22
NOD	144
AMA Notification Letter	17
VA 21-0961 Electronic Signatures	28
Fiscal Transaction (18) Establish Attorney Fee	15
VA Memo	21
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	17
Fiscal Transaction (18) Establish Attorney Fee	10
other	27
Rating Decision - Narrative	67
other	17
Correspondence	15
VA 21-4138 Statement In Support of Claim	15
Third Party Correspondence	10
other	17
VA Memo	16
C&P Exam	10
Buddy / Lay Statement	15
Rating Decision - Codesheet	42
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	43
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	10
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	22
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	11
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	16
Power of Attorney (incl. VA 21-22, VA 22a)	16
Power of Attorney (incl. VA 21-22, VA 22a)	10
Power of Attorney (incl. VA 21-22, VA 22a)	26
Power of Attorney (incl. VA 21-22, VA 22a)	18
Power of Attorney (incl. VA 21-22, VA 22a)	15
Power of Attorney (incl. VA 21-22, VA 22a)	11
Power of Attorney (incl. VA 21-22, VA 22a)	21
SOC	381
CAPRI	61
Form 9	19
VA 21-8940 Veterans Application for Increased Compensation Based on Unemployability	20
VA 21-8940 Veterans Application for Increased Compensation Based on Unemployability	10
Form 8	10
Rating Decision - Codesheet	46
Correspondence	121
Email Correspondence	13
Medical Treatment Records - Furnished by SSA	14
VA 21-4192 Request for Employment Information in Connection with Claim for Disability	10
Award Print	36
NOD	43
VA 21-526b, Veteran Supplemental Claim	47
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
CAPRI	12
VA 21-4138 Statement In Support of Claim	35
VA 21-2507a Request for Physical Examination	11
Award Print	27
CAPRI	25
Third Party Correspondence	10
NOD	11
Appeal Process Request Letter	1495
NOD	26
Third Party Correspondence	18
Fax Cover Sheet	671
Rating Decision - Narrative	11
Rating Decision - Codesheet	360
other	12
other	21
Third Party Correspondence	22
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Rating Decision - Narrative	12141
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	162
Third Party Correspondence	80
Rating Decision - Narrative	22
other	33
other	11
other	20
Third Party Correspondence	43
other	78
VA 21-526EZ, Fully Developed Claim (Compensation)	13
VA 21-526EZ, Fully Developed Claim (Compensation)	115
Military Personnel Record	34
Third Party Correspondence	182
Third Party Correspondence	32
other	517
other	80
Third Party Correspondence	46
Third Party Correspondence	5348
Rating Decision - Narrative	112
Military Personnel Record	97
Third Party Correspondence	40
Rating Decision - Narrative	78
VA 21-526EZ, Fully Developed Claim (Compensation)	12
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	11
other	79
Third Party Correspondence	419
